user_id,segment,journey_start,converted,n_touchpoints,device_primary,country
u_88dfad6ebc0e,repeat_customer,2023-05-18,0,3,mobile,US
u_e291e937d025,new_visitor,2023-05-23,0,6,tablet,US
u_6d8b8a140ed4,high_intent_shopper,2023-07-05,0,4,mobile,US
u_309aa356a9d0,new_visitor,2023-08-11,0,4,mobile,CA
u_0321f6fdbcc6,new_visitor,2023-10-17,0,11,mobile,US
u_50e95cf600c3,high_intent_shopper,2023-05-31,0,3,mobile,DE
u_a81af4602c99,brand_aware_browser,2023-08-01,1,5,mobile,AU
u_99a6d44cc9a3,repeat_customer,2023-07-21,0,1,mobile,CA
u_84bf76e0f721,price_sensitive,2023-10-05,0,3,mobile,US
u_3bf450c63df9,high_intent_shopper,2023-06-19,0,1,mobile,UK
u_7a3a44505d59,high_intent_shopper,2023-06-06,0,1,mobile,US
u_4bdd3df03d20,new_visitor,2023-05-25,0,5,mobile,US
u_3d5311fa69a3,brand_aware_browser,2023-01-23,0,2,mobile,CA
u_22a2cf942a8d,brand_aware_browser,2023-09-14,0,4,mobile,UK
u_c5c00bb8e2f2,new_visitor,2023-10-25,0,7,mobile,US
u_f0e50d225e4e,repeat_customer,2023-03-07,1,1,mobile,AU
u_3368b4a5f73e,repeat_customer,2023-09-30,0,1,mobile,UK
u_c6e6b1ab76f7,price_sensitive,2023-04-08,0,4,desktop,US
u_16d5130bb191,price_sensitive,2023-09-26,0,5,desktop,US
u_dfe949b06284,repeat_customer,2023-01-26,0,3,mobile,US
u_286bbfc32e57,new_visitor,2023-03-12,0,5,desktop,US
u_922b6459bc6c,brand_aware_browser,2023-05-07,0,5,mobile,US
u_b9fb86a64808,brand_aware_browser,2023-07-20,0,4,mobile,CA
u_867bf097c0b8,high_intent_shopper,2023-08-05,0,1,mobile,US
u_0b80c52cc484,repeat_customer,2023-11-14,0,3,mobile,CA
u_51abbdd981e5,price_sensitive,2023-02-10,0,6,mobile,US
u_748e56cc085d,high_intent_shopper,2023-01-08,0,3,desktop,US
u_f2352fe285aa,brand_aware_browser,2023-11-15,0,5,mobile,AU
u_dc3dee63912e,brand_aware_browser,2023-09-20,0,4,mobile,US
u_28d4c8c20787,brand_aware_browser,2023-11-22,0,3,mobile,US
u_eab5b1e5ce52,new_visitor,2023-01-10,0,4,mobile,US
u_1594c0b25af1,repeat_customer,2023-06-04,0,1,mobile,UK
u_71bd1a2750ce,high_intent_shopper,2023-09-16,0,2,mobile,US
u_670b583e7c1c,brand_aware_browser,2023-09-02,0,2,mobile,US
u_1a3dcc9d0919,high_intent_shopper,2023-08-12,0,3,mobile,DE
u_4d6f00cb2209,new_visitor,2023-10-04,0,2,mobile,AU
u_4968c9752c4f,price_sensitive,2023-10-18,0,1,mobile,US
u_0bcdaed5e272,new_visitor,2023-11-04,0,5,tablet,US
u_9bbb6ab9f621,new_visitor,2023-08-03,0,7,desktop,US
u_242a60e010dc,price_sensitive,2023-07-07,0,3,mobile,US
u_4e9d8ca72128,new_visitor,2023-01-28,0,7,desktop,UK
u_7a349be0f50b,new_visitor,2023-03-19,0,6,tablet,US
u_116a20a3093b,brand_aware_browser,2023-07-19,0,5,desktop,CA
u_07e6237ce9c3,price_sensitive,2023-11-10,0,2,desktop,UK
u_ff8754beaf33,price_sensitive,2023-05-13,0,1,desktop,US
u_fb2046a828d2,price_sensitive,2023-07-02,0,4,mobile,US
u_c4ee004a969a,brand_aware_browser,2023-11-21,0,8,mobile,US
u_2d084f67291a,brand_aware_browser,2023-08-03,0,4,mobile,US
u_b18531e175ce,brand_aware_browser,2023-07-07,0,2,mobile,US
u_81edea82f7da,high_intent_shopper,2023-05-26,1,1,mobile,CA
u_aafc76dba4e6,new_visitor,2023-10-18,0,8,mobile,UK
u_714a43aba0da,repeat_customer,2023-09-02,1,1,desktop,UK
u_6466edbbe529,repeat_customer,2023-04-03,0,2,mobile,CA
u_2edf29af279f,price_sensitive,2023-03-21,0,1,desktop,AU
u_d0c5c9d4f084,repeat_customer,2023-10-03,0,1,desktop,US
u_356cf2b6b87e,new_visitor,2023-08-03,0,3,mobile,US
u_5a2e21d09d05,brand_aware_browser,2023-07-16,0,4,desktop,UK
u_26848ada8a70,new_visitor,2023-11-16,0,6,mobile,US
u_a5cf03561bac,brand_aware_browser,2023-06-06,0,5,mobile,CA
u_c7df135dc789,new_visitor,2023-09-14,0,5,desktop,US
u_728eea149c6f,new_visitor,2023-07-12,0,4,mobile,DE
u_4284ff7b450c,new_visitor,2023-10-26,0,5,mobile,US
u_daf338f6ab80,high_intent_shopper,2023-04-06,0,1,mobile,US
u_dec864a8efde,brand_aware_browser,2023-04-14,0,5,mobile,AU
u_50e7eff73fba,high_intent_shopper,2023-10-01,0,3,desktop,US
u_22ae6edca8fd,price_sensitive,2023-09-21,0,6,mobile,US
u_b81403ed8682,price_sensitive,2023-01-25,0,5,mobile,AU
u_ccab6f110676,brand_aware_browser,2023-11-29,0,2,desktop,AU
u_3b254b93c212,new_visitor,2023-04-22,0,9,mobile,AU
u_df78a07dc2a0,brand_aware_browser,2023-05-30,0,2,desktop,US
u_459850f84e0f,new_visitor,2023-11-16,0,7,mobile,US
u_cdc3d21ff936,brand_aware_browser,2023-07-10,0,3,desktop,US
u_bbe97a5fa1ea,brand_aware_browser,2023-09-11,0,1,mobile,US
u_bca17ca85a05,repeat_customer,2023-01-30,0,1,mobile,US
u_49c269321bb2,repeat_customer,2023-07-15,1,1,mobile,US
u_d8d49211a6d0,high_intent_shopper,2023-10-19,0,2,desktop,UK
u_64d93268139f,new_visitor,2023-02-28,0,8,mobile,DE
u_cd4af8529aee,price_sensitive,2023-10-09,0,3,mobile,US
u_288479fc489e,new_visitor,2023-02-26,0,9,mobile,CA
u_d4735a18f296,new_visitor,2023-03-19,0,3,desktop,DE
u_5be461f770fd,price_sensitive,2023-05-23,0,4,mobile,US
u_3ad6167af32c,new_visitor,2023-02-04,0,7,desktop,CA
u_0187fc0fbab1,new_visitor,2023-07-23,0,5,tablet,US
u_372cf253f989,new_visitor,2023-05-12,0,8,desktop,CA
u_e74ec32267a7,new_visitor,2023-03-17,0,7,mobile,US
u_599417f29553,new_visitor,2023-10-15,0,2,tablet,US
u_ec1249059f30,price_sensitive,2023-10-24,0,4,mobile,US
u_302e5daf7ee7,brand_aware_browser,2023-04-07,0,5,mobile,CA
u_5cc9f8acf72c,new_visitor,2023-01-10,0,6,mobile,US
u_42fddf0b0d6c,new_visitor,2023-02-12,0,3,desktop,US
u_12590cf8d1e6,brand_aware_browser,2023-10-26,0,4,desktop,AU
u_4ede4f671f0f,brand_aware_browser,2023-08-20,0,3,mobile,US
u_432e4475a221,repeat_customer,2023-11-16,0,1,desktop,US
u_bc5fd5fb55f6,price_sensitive,2023-11-10,0,7,mobile,CA
u_71e2b347b81c,high_intent_shopper,2023-02-18,0,5,desktop,US
u_68fb9960fb13,high_intent_shopper,2023-03-20,1,4,desktop,CA
u_b364d7eff2eb,new_visitor,2023-05-08,0,7,mobile,US
u_5ae802e6e4a8,brand_aware_browser,2023-09-27,0,1,mobile,CA
u_9050f2b83351,price_sensitive,2023-01-11,0,5,desktop,CA
u_97fcf1c58332,new_visitor,2023-11-27,0,8,mobile,CA
u_2224ba9d49db,new_visitor,2023-09-29,0,6,mobile,US
u_223a9354ef19,brand_aware_browser,2023-10-25,0,2,mobile,US
u_33dfd9bdef9b,high_intent_shopper,2023-06-28,0,3,mobile,US
u_c05ca3d88741,price_sensitive,2023-02-09,0,7,desktop,US
u_478339198cf5,new_visitor,2023-04-06,0,4,mobile,US
u_46a142b5d274,high_intent_shopper,2023-10-01,1,1,mobile,UK
u_f3ec7cbf9c47,brand_aware_browser,2023-08-25,0,4,mobile,US
u_bfd3bfc4e4d8,new_visitor,2023-07-05,0,3,mobile,UK
u_a0588e27742b,new_visitor,2023-09-03,0,3,mobile,US
u_4c6f4324aad4,price_sensitive,2023-03-19,0,2,mobile,US
u_d7b6e96e6a32,high_intent_shopper,2023-09-23,0,2,desktop,US
u_0e7593f4ab1d,brand_aware_browser,2023-05-09,0,3,desktop,AU
u_ac9bb1d9c111,brand_aware_browser,2023-11-13,0,5,mobile,US
u_a18518ab2f21,brand_aware_browser,2023-05-23,0,5,desktop,US
u_86abf7ea1ee8,price_sensitive,2023-10-06,0,6,desktop,US
u_3906e4a90ca7,price_sensitive,2023-02-23,0,5,mobile,DE
u_6a3e0fdc7f09,high_intent_shopper,2023-11-20,0,2,mobile,CA
u_3f0fb546a248,new_visitor,2023-06-03,0,3,desktop,DE
u_bd81f9b711c4,repeat_customer,2023-05-07,0,2,mobile,US
u_fbf44c2306f8,price_sensitive,2023-08-08,0,6,desktop,US
u_b3eb95a20dd5,new_visitor,2023-04-21,0,4,desktop,US
u_b01a0af055df,repeat_customer,2023-06-20,0,4,mobile,DE
u_4a535b0fc5b4,new_visitor,2023-03-02,0,4,desktop,CA
u_60cc23486fdf,brand_aware_browser,2023-03-18,0,6,mobile,US
u_e6d1f5ef1297,brand_aware_browser,2023-01-16,0,7,mobile,US
u_8b0f426f93c1,price_sensitive,2023-09-23,0,3,mobile,US
u_e6c801352db9,price_sensitive,2023-11-07,0,5,mobile,UK
u_b42ff0fdb88d,brand_aware_browser,2023-02-12,0,3,mobile,US
u_72c6f4e4dfac,repeat_customer,2023-10-29,0,1,desktop,US
u_3fac350a7797,high_intent_shopper,2023-11-17,0,3,mobile,US
u_c1c870e1ec26,repeat_customer,2023-05-08,0,2,desktop,AU
u_d90c3f9a4cde,price_sensitive,2023-08-02,0,3,desktop,US
u_fe339175bdd4,repeat_customer,2023-03-01,0,1,desktop,DE
u_192c0001c3d1,price_sensitive,2023-04-12,0,3,desktop,US
u_d806e77122e5,new_visitor,2023-06-05,0,4,mobile,US
u_99c781151478,brand_aware_browser,2023-09-19,0,4,desktop,CA
u_86c7617f27fe,new_visitor,2023-04-02,0,5,mobile,AU
u_4bee75c1278f,high_intent_shopper,2023-01-24,0,7,desktop,US
u_4dfc11bbf74e,repeat_customer,2023-02-14,0,1,mobile,CA
u_315c94c63e60,price_sensitive,2023-08-21,0,1,mobile,US
u_890012f1d566,new_visitor,2023-08-09,0,6,desktop,US
u_98ab91695d6f,new_visitor,2023-03-11,0,8,mobile,CA
u_a1facf3b586b,new_visitor,2023-09-14,0,7,desktop,CA
u_ce38a30963f8,high_intent_shopper,2023-06-06,0,2,mobile,UK
u_b6dc9309c378,new_visitor,2023-01-05,0,6,desktop,US
u_61ee300ce7a2,brand_aware_browser,2023-04-24,0,1,desktop,AU
u_b61d12898b22,high_intent_shopper,2023-09-06,0,1,mobile,UK
u_de7218ad3d38,brand_aware_browser,2023-09-25,0,6,desktop,US
u_88f513126e07,price_sensitive,2023-02-23,0,3,mobile,US
u_5e6dfcfd58c9,new_visitor,2023-09-07,0,4,mobile,UK
u_d670aecd660e,brand_aware_browser,2023-03-12,0,2,mobile,CA
u_f6c5dda96bd2,high_intent_shopper,2023-03-11,0,1,mobile,US
u_bd8969f2a844,repeat_customer,2023-08-15,0,1,mobile,AU
u_b1704c488ce4,new_visitor,2023-06-03,0,5,desktop,US
u_2bf070059566,repeat_customer,2023-09-14,0,1,desktop,CA
u_74d42327a155,repeat_customer,2023-06-04,0,2,mobile,US
u_65339313d1b8,price_sensitive,2023-08-08,0,2,mobile,US
u_25ac9baf32b4,new_visitor,2023-06-08,0,4,mobile,UK
u_dc2dbc9cf8d1,new_visitor,2023-06-30,0,4,mobile,US
u_9c1e71d1a90f,price_sensitive,2023-04-26,0,3,mobile,UK
u_02d0c0a556e2,price_sensitive,2023-02-17,0,10,desktop,AU
u_8a99f6fcf8e1,new_visitor,2023-05-18,0,5,mobile,US
u_cf16dec7cd15,new_visitor,2023-06-05,0,5,desktop,AU
u_3174f2f9bc43,high_intent_shopper,2023-09-25,0,3,desktop,US
u_0b7908ab2e6a,price_sensitive,2023-09-28,0,1,mobile,CA
u_6f792457efa8,new_visitor,2023-03-07,0,4,desktop,US
u_bcca7f30303b,price_sensitive,2023-04-27,0,2,mobile,US
u_59dc79f7c4af,price_sensitive,2023-07-09,0,1,mobile,DE
u_49ace44af71e,repeat_customer,2023-10-27,0,3,mobile,DE
u_debbd37a3d9f,brand_aware_browser,2023-06-20,0,6,mobile,UK
u_a61358ae55c3,brand_aware_browser,2023-01-23,0,3,desktop,US
u_3bf8fd19869c,new_visitor,2023-01-06,0,8,mobile,US
u_c70b929060ff,repeat_customer,2023-07-05,0,1,mobile,UK
u_7521d1c38213,new_visitor,2023-11-01,1,4,mobile,DE
u_18a02817ca4e,new_visitor,2023-07-14,0,4,desktop,US
u_939eee8de991,repeat_customer,2023-11-17,0,1,desktop,CA
u_f0c6942737ff,new_visitor,2023-09-23,0,9,tablet,UK
u_cf3efc79c190,brand_aware_browser,2023-07-15,0,3,mobile,US
u_c33822535d73,repeat_customer,2023-03-02,0,4,mobile,US
u_99dbb24ad046,price_sensitive,2023-05-21,0,2,desktop,CA
u_f1f1e5e02bf1,repeat_customer,2023-04-02,1,2,mobile,US
u_7377ae0715f1,brand_aware_browser,2023-04-05,0,3,desktop,UK
u_60e1148d4897,brand_aware_browser,2023-07-28,0,2,tablet,UK
u_28271db50b51,brand_aware_browser,2023-05-25,0,4,mobile,AU
u_1d83c2bb3862,repeat_customer,2023-05-20,0,4,mobile,DE
u_7965b37186c5,new_visitor,2023-11-22,0,5,tablet,DE
u_f961092368c3,new_visitor,2023-06-22,0,3,mobile,US
u_1ac88e6a8527,brand_aware_browser,2023-05-07,0,2,mobile,US
u_deee73a975ae,brand_aware_browser,2023-04-24,0,3,mobile,US
u_cd700455aa53,high_intent_shopper,2023-06-17,0,3,mobile,AU
u_b38b7364599d,brand_aware_browser,2023-07-22,0,5,desktop,CA
u_b4f33ec63163,new_visitor,2023-05-18,0,3,mobile,US
u_1c83bd10d94f,new_visitor,2023-08-16,0,3,desktop,US
u_f41adff38051,brand_aware_browser,2023-03-24,0,2,mobile,US
u_3ab9ae069696,brand_aware_browser,2023-01-02,0,2,mobile,US
u_aba2b3e9ca2c,brand_aware_browser,2023-11-08,0,6,mobile,US
u_9d6fb1f7322c,brand_aware_browser,2023-11-18,0,2,mobile,US
u_3c6b8332f0bf,new_visitor,2023-09-10,0,4,desktop,US
u_40cdb8762b88,repeat_customer,2023-01-13,0,2,mobile,US
u_f3fcffcb7316,new_visitor,2023-02-09,0,2,mobile,US
u_65c158897bf4,price_sensitive,2023-03-06,0,5,mobile,CA
u_d2d7c8bc094d,brand_aware_browser,2023-07-25,0,1,mobile,US
u_58f65c1e2b40,brand_aware_browser,2023-05-24,0,1,mobile,DE
u_4dae32ce7f11,high_intent_shopper,2023-11-29,0,2,desktop,CA
u_94c660a1aa89,new_visitor,2023-06-24,0,9,mobile,US
u_0e578741f87d,new_visitor,2023-08-05,0,5,desktop,DE
u_d9fa777e4b85,new_visitor,2023-05-03,0,2,mobile,UK
u_bfdeb5c8d3f0,high_intent_shopper,2023-04-12,0,1,mobile,US
u_7d79a32a5cf6,new_visitor,2023-01-07,0,4,mobile,US
u_1a667eeab4c0,high_intent_shopper,2023-08-10,0,3,mobile,US
u_ce7963951846,high_intent_shopper,2023-01-17,0,2,desktop,US
u_a4246ce6a853,price_sensitive,2023-04-12,0,2,mobile,US
u_12e07a980651,price_sensitive,2023-11-13,0,3,desktop,US
u_8019c5c09104,new_visitor,2023-08-22,0,3,mobile,US
u_661e8d4a0cb0,repeat_customer,2023-11-25,1,3,desktop,US
u_a2aebccd4036,brand_aware_browser,2023-06-22,0,3,mobile,US
u_e19f944d8609,brand_aware_browser,2023-07-06,0,3,mobile,UK
u_1ac84a8a8868,brand_aware_browser,2023-08-26,0,1,mobile,US
u_6d7e094b0e8d,high_intent_shopper,2023-02-01,0,2,desktop,US
u_6136c1740fe6,brand_aware_browser,2023-11-19,0,4,mobile,US
u_fa437ee12714,new_visitor,2023-09-14,0,1,mobile,DE
u_1ffa3621355e,brand_aware_browser,2023-04-14,0,6,mobile,US
u_5492d256ae8e,new_visitor,2023-01-08,0,6,mobile,US
u_ddae70470202,price_sensitive,2023-10-13,0,1,desktop,US
u_eb7548a8d45f,brand_aware_browser,2023-08-15,0,12,desktop,UK
u_3095054f188c,price_sensitive,2023-08-07,0,1,desktop,US
u_44f4f473bbc5,new_visitor,2023-02-25,0,8,desktop,US
u_616338f2d285,price_sensitive,2023-09-19,0,7,mobile,DE
u_c064df90bdd9,high_intent_shopper,2023-06-09,0,3,desktop,UK
u_66b1fd1f685b,new_visitor,2023-11-19,0,4,mobile,CA
u_3428799e0d4a,high_intent_shopper,2023-03-09,0,2,mobile,US
u_edc8b1c78512,new_visitor,2023-01-28,0,11,mobile,US
u_bdc16cb2334c,high_intent_shopper,2023-08-03,0,3,desktop,US
u_4e4d4ad5b30c,new_visitor,2023-01-13,0,5,mobile,DE
u_91cf71e2e9b3,price_sensitive,2023-03-28,0,6,mobile,US
u_2784c99b4519,price_sensitive,2023-11-19,0,2,desktop,US
u_7ce731da0dd3,high_intent_shopper,2023-10-21,0,3,desktop,US
u_a8d9866a8522,brand_aware_browser,2023-10-07,0,8,desktop,UK
u_6cab22ef8c62,new_visitor,2023-09-25,0,7,desktop,DE
u_ed5c42e25910,new_visitor,2023-09-22,0,4,desktop,US
u_6571aff9d096,price_sensitive,2023-09-14,0,4,mobile,DE
u_dce72a00e16d,brand_aware_browser,2023-03-22,0,2,mobile,US
u_e10f52557c20,high_intent_shopper,2023-10-15,0,1,mobile,UK
u_01ff7d2d121e,repeat_customer,2023-03-10,0,3,desktop,UK
u_6a56bd95bb60,brand_aware_browser,2023-04-30,0,6,mobile,US
u_df1d26d636c0,high_intent_shopper,2023-08-19,0,3,mobile,US
u_8e36d06419bd,repeat_customer,2023-09-20,0,1,mobile,DE
u_6e761c7a1152,price_sensitive,2023-09-20,0,5,mobile,DE
u_97b21d8f205c,high_intent_shopper,2023-06-01,1,4,mobile,US
u_7e431bb1f0d0,high_intent_shopper,2023-08-03,0,1,desktop,DE
u_43de96c978ea,repeat_customer,2023-03-29,1,1,desktop,CA
u_135c4aac0fdb,high_intent_shopper,2023-11-29,1,3,mobile,US
u_e2d61769b1c3,new_visitor,2023-07-09,0,3,mobile,US
u_f3ebf6865280,brand_aware_browser,2023-09-21,0,7,desktop,UK
u_8de1e6b60cb9,high_intent_shopper,2023-06-22,0,1,tablet,CA
u_250e6bc469d3,new_visitor,2023-08-03,0,8,desktop,US
u_5d98585a2e08,price_sensitive,2023-10-24,0,2,desktop,CA
u_747dd9c34332,brand_aware_browser,2023-08-20,0,1,desktop,US
u_8fbbbb3a4849,price_sensitive,2023-04-21,0,4,desktop,CA
u_34dc2c0a4156,high_intent_shopper,2023-01-19,0,1,mobile,UK
u_91e20f04f9bd,repeat_customer,2023-01-19,0,3,mobile,CA
u_5dd74c453db5,brand_aware_browser,2023-10-18,0,3,mobile,DE
u_5c7f93d62f24,new_visitor,2023-01-10,0,7,tablet,AU
u_50c7433483d8,repeat_customer,2023-11-24,0,2,desktop,US
u_788b214f3977,repeat_customer,2023-06-21,0,1,mobile,US
u_4f733d2b202f,new_visitor,2023-05-20,0,4,mobile,US
u_a718aef23539,repeat_customer,2023-07-05,1,1,tablet,US
u_616bda3ec7c3,price_sensitive,2023-06-01,0,1,desktop,US
u_644a780446fa,brand_aware_browser,2023-09-20,0,8,mobile,US
u_c6f3aeaae51f,high_intent_shopper,2023-08-26,0,3,tablet,US
u_01d5fd676fed,new_visitor,2023-10-03,1,8,mobile,US
u_661f167f787d,new_visitor,2023-09-28,0,3,desktop,UK
u_8b2e3f9aa12f,brand_aware_browser,2023-01-19,0,3,desktop,UK
u_c0abf8ddf249,new_visitor,2023-09-24,0,5,mobile,US
u_c3f0b0e75689,price_sensitive,2023-01-02,0,5,mobile,US
u_82d057863236,price_sensitive,2023-07-17,0,7,mobile,US
u_6acd848f2eb1,high_intent_shopper,2023-10-31,0,2,mobile,DE
u_c6dbacdcf765,brand_aware_browser,2023-10-24,0,4,mobile,CA
u_db54cc4f1d2c,repeat_customer,2023-05-29,0,2,mobile,US
u_7a37be759d17,high_intent_shopper,2023-11-17,0,1,mobile,AU
u_ee4ec9610f7d,price_sensitive,2023-05-23,0,3,desktop,US
u_d130150721e1,new_visitor,2023-11-02,0,6,desktop,US
u_bca3ecafb42b,new_visitor,2023-10-02,0,4,mobile,AU
u_9e4689892474,price_sensitive,2023-08-18,0,6,tablet,DE
u_dc8ab1e7bc0d,price_sensitive,2023-08-22,0,2,mobile,US
u_ff660e416b94,high_intent_shopper,2023-09-30,0,2,mobile,US
u_293bdf3dd2f4,new_visitor,2023-04-06,0,10,mobile,US
u_8bcbde4a8096,new_visitor,2023-07-07,0,6,desktop,UK
u_caaea1d95938,repeat_customer,2023-08-17,1,3,mobile,UK
u_05b14230f96f,high_intent_shopper,2023-11-26,0,2,mobile,UK
u_c78e2e41294e,brand_aware_browser,2023-06-11,0,5,mobile,CA
u_9cc89f138c21,brand_aware_browser,2023-03-02,0,6,mobile,US
u_7fedad747eb3,price_sensitive,2023-02-27,0,5,desktop,US
u_183641f4d099,brand_aware_browser,2023-03-04,0,4,mobile,US
u_08e7f7fb6ac9,repeat_customer,2023-09-02,0,4,desktop,UK
u_8d5a532ec6a1,price_sensitive,2023-02-27,0,2,desktop,DE
u_0ed37e7af0c2,high_intent_shopper,2023-07-02,0,2,mobile,US
u_cee66a82e209,new_visitor,2023-05-28,0,5,desktop,UK
u_dc2d2973386e,brand_aware_browser,2023-03-01,0,3,mobile,US
u_069e2caaaa10,new_visitor,2023-11-13,0,9,mobile,US
u_43060e93f1eb,brand_aware_browser,2023-06-19,0,5,tablet,US
u_9f17b89bd5dd,brand_aware_browser,2023-02-18,0,6,mobile,UK
u_15e9536a0b64,high_intent_shopper,2023-09-30,0,1,desktop,UK
u_cec68ce95dbc,new_visitor,2023-03-23,0,4,mobile,US
u_60ac8819f778,repeat_customer,2023-10-03,1,1,desktop,US
u_4e4565c50408,price_sensitive,2023-03-08,0,6,desktop,DE
u_d780932accdb,high_intent_shopper,2023-08-13,0,4,mobile,US
u_35928f459cba,repeat_customer,2023-10-05,0,3,mobile,US
u_0b51732b0ca2,brand_aware_browser,2023-11-05,1,4,mobile,US
u_0327f102ffce,new_visitor,2023-03-01,0,3,desktop,US
u_19c8d085be4f,new_visitor,2023-10-18,0,3,mobile,DE
u_97618460d67b,new_visitor,2023-08-15,0,7,mobile,US
u_409580e6d2c2,new_visitor,2023-10-15,1,5,mobile,US
u_6d8cfdf437f2,high_intent_shopper,2023-08-05,0,4,mobile,US
u_d655ffd22a8c,brand_aware_browser,2023-02-18,0,2,mobile,AU
u_6927f57922ec,brand_aware_browser,2023-03-18,0,4,mobile,US
u_e1ff441fa9d1,high_intent_shopper,2023-04-26,0,2,desktop,US
u_1ec0f47773e4,new_visitor,2023-11-09,0,7,desktop,US
u_a08f02cf541f,high_intent_shopper,2023-03-02,0,1,mobile,UK
u_11b502bf100a,new_visitor,2023-09-23,0,7,desktop,US
u_375b647b944c,new_visitor,2023-01-31,0,14,mobile,US
u_577f05ffefc0,brand_aware_browser,2023-10-02,0,3,desktop,CA
u_6b011e1fd8e2,high_intent_shopper,2023-11-24,0,3,mobile,US
u_67cbf2dcd1b8,high_intent_shopper,2023-11-24,0,1,mobile,US
u_34aebd0a6810,brand_aware_browser,2023-11-12,0,4,desktop,US
u_4dd851ac1fc1,price_sensitive,2023-07-28,0,7,tablet,AU
u_460b059609fe,price_sensitive,2023-07-26,0,4,desktop,US
u_c8963622b6ba,price_sensitive,2023-02-26,0,1,desktop,US
u_4d06f6981cde,new_visitor,2023-07-12,0,4,mobile,AU
u_b2f502832b55,brand_aware_browser,2023-10-20,0,4,mobile,UK
u_1af40119e8f2,brand_aware_browser,2023-01-25,0,3,mobile,UK
u_4c0872685b15,new_visitor,2023-09-19,0,5,mobile,US
u_7c2151fe7374,brand_aware_browser,2023-02-24,0,3,mobile,UK
u_9498d8d46a87,brand_aware_browser,2023-07-08,0,7,desktop,CA
u_eddf6fcf871b,new_visitor,2023-08-25,0,3,mobile,US
u_279314cd7870,new_visitor,2023-08-13,0,9,mobile,AU
u_05c8a3e45156,new_visitor,2023-01-24,0,2,mobile,UK
u_a1dfa85068bc,high_intent_shopper,2023-01-30,0,1,mobile,AU
u_f247bbc4b972,price_sensitive,2023-02-20,0,3,mobile,UK
u_2a693f5ededb,high_intent_shopper,2023-08-27,0,3,desktop,US
u_6232eab3f9b3,new_visitor,2023-06-20,0,6,mobile,US
u_db530f692f9c,brand_aware_browser,2023-08-31,0,4,desktop,US
u_9c3038dd490c,brand_aware_browser,2023-08-24,0,3,desktop,US
u_f4239521cbb8,new_visitor,2023-05-09,0,5,desktop,US
u_6994ea839c81,new_visitor,2023-06-24,0,3,mobile,CA
u_3d6ab0285354,repeat_customer,2023-01-19,1,1,mobile,UK
u_cd38bb0868b3,high_intent_shopper,2023-07-11,0,1,mobile,US
u_908688d6f7ff,price_sensitive,2023-03-03,0,2,desktop,UK
u_ea2103817306,new_visitor,2023-08-08,0,3,mobile,US
u_7a0515f524b8,price_sensitive,2023-01-05,0,4,mobile,US
u_c619b652c714,high_intent_shopper,2023-10-31,1,2,mobile,DE
u_0a80a08fd039,brand_aware_browser,2023-03-23,0,5,desktop,US
u_1f20273f4545,new_visitor,2023-11-28,0,11,mobile,US
u_8854938ffa3d,price_sensitive,2023-11-22,0,1,desktop,AU
u_377a0ecb84aa,new_visitor,2023-05-09,0,8,mobile,US
u_227ed36928ab,brand_aware_browser,2023-06-20,0,5,desktop,US
u_1d55bb9608ab,price_sensitive,2023-09-14,0,3,mobile,AU
u_1197867a8809,new_visitor,2023-08-28,0,8,desktop,UK
u_b7a6a29ef964,brand_aware_browser,2023-06-13,0,8,desktop,UK
u_67e512ef2aa3,repeat_customer,2023-06-05,1,1,mobile,US
u_43f694f854d9,brand_aware_browser,2023-01-09,0,1,mobile,US
u_6ac50c706d22,high_intent_shopper,2023-02-21,0,1,mobile,DE
u_4e3d0635690b,new_visitor,2023-10-05,0,5,mobile,UK
u_916158daacca,new_visitor,2023-06-20,0,5,mobile,US
u_5acf5d793b58,repeat_customer,2023-11-30,0,2,mobile,CA
u_8de6a0de9dbc,brand_aware_browser,2023-09-25,0,5,mobile,US
u_620813577949,brand_aware_browser,2023-07-31,0,5,mobile,US
u_df162656718b,new_visitor,2023-11-05,0,5,mobile,US
u_a2e08a0b68b1,brand_aware_browser,2023-02-23,0,6,mobile,UK
u_c215b1cdf119,new_visitor,2023-02-15,0,4,mobile,UK
u_f9825e4409a7,brand_aware_browser,2023-10-01,0,3,desktop,UK
u_99b97b058a38,new_visitor,2023-09-20,0,6,tablet,AU
u_67669e019f62,new_visitor,2023-07-16,0,8,desktop,US
u_fc193f128ddf,high_intent_shopper,2023-06-19,0,3,mobile,US
u_b8aafa39c3ce,new_visitor,2023-02-21,0,4,mobile,US
u_03a96e2116f0,brand_aware_browser,2023-03-07,0,2,mobile,US
u_783c0b4f1df6,brand_aware_browser,2023-09-14,0,7,desktop,US
u_bc66617b3813,price_sensitive,2023-01-17,0,7,mobile,UK
u_4ecee6d34fd7,price_sensitive,2023-11-25,0,3,mobile,AU
u_50623e04f5d0,brand_aware_browser,2023-05-01,0,4,desktop,UK
u_4a6a9c5968b9,price_sensitive,2023-07-23,0,2,desktop,DE
u_598281179e06,brand_aware_browser,2023-02-16,0,5,desktop,US
u_b9222832b524,high_intent_shopper,2023-03-13,0,1,mobile,US
u_a9543ad5f1e3,price_sensitive,2023-06-02,0,3,mobile,DE
u_a86262434cba,price_sensitive,2023-11-28,0,3,desktop,DE
u_c102f215eab1,repeat_customer,2023-03-17,0,1,tablet,US
